,title,link,description,bloggername,bloggerlink,postdate
70,이마트 신상! <b>이디야</b> 스무디 과일주스로 간단한 아침,https://blog.naver.com/meesoda?Redirect=Log&logNo=222752674246,<b>이디야</b>스무디 이마트 신상 품절대란 과일주스 더워진 만큼 늦어지는 아침 기상 덕분에 일정이 매일... 워낙 아침을 안 먹던 편이라서 그런지 조금은 부담되었는데 지금은 가볍게 <b>이디야</b>스무디를 즐겨요.... ,"게으름뱅이그녀의 패션,뷰티",https://blog.naver.com/meesoda,20220530
71,상도역 <b>이디야</b> 팥인절미눈꽃빙수,https://blog.naver.com/phg221?Redirect=Log&logNo=222827345238,이곳은 <b>이디야</b> 상도중앙점. 상도역 성당 지나서 건영아파트쪽에 있다. 생긴지는 꽤 됐는데 한번도 안와봄.. 와보니 인테리어도 깔끔하고 매장이 깔끔해서 좋았다. 그리고 거의 공부하는 사람이 많았다.... ,Enlighten me,https://blog.naver.com/phg221,20220724
72,이마트 과일주스 <b>이디야</b> 스무디 한끼 식사대용으로 좋네요~,https://blog.naver.com/ekfgo95?Redirect=Log&logNo=222752524234,이번에 <b>이디야</b>커피에서 한끼 식사 대용으로 즐기기 좋은 스무디 과일주스를 출시했더라구요! <b>이디야</b>커피만의 제품 개발력에 레시피를 담아 다양한 과채 원료를 블렌딩해 한 병에 담아내었다니 그 맛이 또... ,일리야 라이프스타일,https://blog.naver.com/ekfgo95,20220530
73,아이스커피 맛있게 먹는 방법 : <b>이디야</b>커피 남양주평내점,https://blog.naver.com/insung1214?Redirect=Log&logNo=222754240465,카페 아메리카노 with 아이스 <b>이디야</b>커피 남양주평내점 매장에서 아이스 아메리카노 주문했습니다.... <b>이디야</b>커피 남양주평내점이 롯데리아 윗층에 있음 (2층) 늦은 점심식사로 제주은희네해장국 내장탕... ,코리아 롱비치 14,https://blog.naver.com/insung1214,20220531
74,<b>이디야</b>커피 - 달고나라떼,https://blog.naver.com/dksork03?Redirect=Log&logNo=222708149413,있는 <b>이디야</b>커피에서 잠시 쉬기로. 저번에 깜박한 프레즐도 사야함+_+ &lt;&lt; 테이블과 의자가 마음에 든다.... #<b>이디야</b>커피 #달고나라떼 #<b>이디야</b>커피달고나라떼 #<b>이디야</b>달고나 #용정동 #금천동 #내돈내산,에너자이저를 등에 짊어지고 힘차게.,https://blog.naver.com/dksork03,20220422
75,북한강 키즈카페 <b>이디야</b> 아이랑 가기 좋은 카페,https://blog.naver.com/chjumi82?Redirect=Log&logNo=222838482431,<b>이디야</b> 북한강점으로 다녀왔답니다 ~ 사실 둘째 태어나기전에 첫째랑 한 번 다녀왔던... ㅋ <b>이디야</b> 북한강점으로 입장하기 위해 2층으로 올라갔어요. 주말이 되면 사람들이 정말 많이 찾는 곳이라 평일에는... ,6년차 전업주부!! 투공주맘의 소소한 소확행,https://blog.naver.com/chjumi82,20220803
76,[대구 가볼 만한 곳] <b>이디야</b>커피 대구봉산문화거리점,https://blog.naver.com/akim143?Redirect=Log&logNo=222753350772,"외출했다가 더위를 피해 카페에서 시간을 보내기도 하는데, 이번에는 동성로에서 조금 벗어나 봉산문화거리에 위치해 있는 <b>이디야</b>커피 대구봉산문화거리점을 다녀왔습니다. <b>이디야</b>커피... ",지노빌리의 공간,https://blog.naver.com/akim143,20220602
77,원주 태장1동 <b>이디야</b> 원주현충로점 오픈했어요,https://blog.naver.com/boram1219?Redirect=Log&logNo=222711754997,태장1동에 오픈한 <b>이디야</b>에 다녀왔어요. 한 달 전 오픈 현수막을 보고 궁금했는데 여름이 올 듯 더워지니 딱 맞춰 오픈한 동네 <b>이디야</b>. 위치는 현충로 11 태장메디컬센터 건물이네요 채선당과 명성메디컬센터... ,♧영원히 먹는 블로거 ☆,https://blog.naver.com/boram1219,20220426
78,<b>이디야</b> 콤부차 : 복숭아망고 드디어 마셔봄 [당분간 아파서... ,https://blog.naver.com/wedding859?Redirect=Log&logNo=222767934084,병원앞에 <b>이디야</b>로 직행 ㅋㅋㅋㅋㅋ 이비인후과 대각선에 <b>이디야</b>가 있다 tmi인가 요며칠 커피를 못마시면 나에겐 <b>이디야</b>콤부차가 있지요!! 늘 마시는 <b>이디야</b>콤부차 청포도레몬 말고 복숭아망고를 드디어 한번... ,내공간,https://blog.naver.com/wedding859,20220610
79,<b>이디야</b> 커피 도래울 원흥도내동점,https://blog.naver.com/ariel_0402?Redirect=Log&logNo=222709543602,하고 돌아다니다가 발견한 <b>이디야</b> 커피 테이크아웃은 자주 했는데 매장 안에서 마신 건 오랜만! 친구가 보내준 음료 세트 기프티콘이 있어서 사용할 겸 겸사겸사 방문! * <b>이디야</b>커피 원흥도내동점 자세한 위치는... ,알라미의 블로그,https://blog.naver.com/ariel_0402,20220424
80,[<b>이디야</b> 북한강] 경치보고 커피도 마시고 애도 놀고 다 할 수... ,https://blog.naver.com/maystarr?Redirect=Log&logNo=222838250256,#아이랑 오늘도 어디가나 고민된다면 #<b>이디야</b>북한강 이곳을 가보는 것도 좋을 것 같다 왜냐면 분명 커피숍인데 키카처럼 되어있으니까~~ 음료를 시키면 놀이방을 이용할 수 있는 듯하다 양심에 따라 1인 1잔 물론... ,똘씨네,https://blog.naver.com/maystarr,20220803
81,집근처에 <b>이디야</b> 생겼네.,https://blog.naver.com/yon_ab?Redirect=Log&logNo=222826768845,동네 세븐일레븐이 있던 곳에 <b>이디야</b>가 생겼다. <b>이디야</b> 강동성내점이다 ㅎㅎ 낼 오픈한다고 세일을 하나보다. 이런때 좀 사서 얼집에 보낼까?? #<b>이디야</b>강동성내점 동욱이 태권도장 밑이라는~ 곧 이사가지만... ,Amber_Kim,https://blog.naver.com/yon_ab,20220724
82,<b>이디야</b> 과카몰리 샌드위치 추천 메뉴!,https://blog.naver.com/ittravel?Redirect=Log&logNo=222711483120,오랜만에 <b>이디야</b> 매장을 방문하였어요. 주문하려고 키오스크 앞에 섰는데 입간판이 보이더라구요. 전에... 그런데 <b>이디야</b> 아아가 이렇게 맛있었나요. 오늘따라 너무 맛이 있어서 놀랐네요. 아주 건강한... ,it Travel,https://blog.naver.com/ittravel,20220426
83,<b>이디야</b>추천메뉴 망고빙수 팥인절미 1인빙수 포장,https://blog.naver.com/kyujin0930?Redirect=Log&logNo=222828199348,"메뉴는 참고 2022년 7월 24일기준이예요 <b>이디야</b>에 갔더니 혼자서도 먹기좋은 1인 빙수를 판매하더라고요 :-) 종류는 팥인절미/망고패션요거놀라/딸기피치요거놀라 3가지가 있고 <b>이디야</b>1인빙수 가격은 5,900원... ",깡유로그,https://blog.naver.com/kyujin0930,20220725
84,해물칼국수&gt; / 강화도 동막해변 / 캠핑장 컨셉 &lt;<b>이디야</b> 커피&gt;,https://blog.naver.com/ajumma815?Redirect=Log&logNo=222756729857,"&quot;엄마, 검색해보니 &lt;<b>이디야</b> 커피&gt;가 캠핑장 컨셉이던데 그리로 갈까?&quot; 동막해변 주차장은 주차요금도 받는데 &lt;<b>이디야</b>커피&gt;는 따로 주차장도 있다. 나 같은 귀차니즘은 캠핑 가는 게 쉽지 않은데 이렇게라도 캠핑... ",라임트리&apos;s Blog,https://blog.naver.com/ajumma815,20220602
85,<b>이디야</b> 단미 와플메이커 15잔 먹으러 출동! 바로구매 가능~,https://blog.naver.com/whiteyumi11?Redirect=Log&logNo=222736872149,<b>이디야</b> x 단미 올데이 브런치 와플메이커 <b>이디야</b> 자주 가는 1인이에요 어딜가나 쉽게 볼 수 있기도 하고 노트북 하러 가기 부담없고~ 커피맛도 그렇지만 여기 와플이 짱 맛나서ㅎㅎ 바삭 촉촉하고 달콤한게... ,♥ 씽또의 달콤한 여행 그리고 일상♥,https://blog.naver.com/whiteyumi11,20220518
86,기장 해동용궁사 feat. <b>이디야</b> 카페,https://blog.naver.com/jinidag?Redirect=Log&logNo=222773042099,해동용궁사 길 초입에 있는 #<b>이디야</b>커피 사실 기프티콘이 있어서 들어간 건데 테라스도 있고 화장실이 깨끗해서 좋았어요. 기념품 파는 곳이 꽤 있어서 구경하는 재미도 있었답니다. ^^* 2022.05.31 HAEDONG YONGGUNG... ,프릴의 데일리로그,https://blog.naver.com/jinidag,20220614
87,"스타벅스 <b>이디야</b> 빽다방 텀블러 할인, 개인컵 리워드",https://blog.naver.com/cutebabo?Redirect=Log&logNo=222641704072,<b>이디야</b> 텀블러 할인 <b>이디야</b>도 제가 자주 방문하는 프랜차이즈 카페인데요. <b>이디야</b>에서는 '개인컵 할인'이라는 이름으로 200원 할인이 적용됩니다. 스타벅스보다는 가격이 착하기 때문에 200원을 할인받아도... ,프롬더레인의 “그냥 기분좋게”,https://blog.naver.com/cutebabo,20220208
88,멋진 호텔 :  에버미라클 호텔 (feat. <b>이디야</b>  밀양얼음골점),https://blog.naver.com/chardad?Redirect=Log&logNo=222759385912,"주차는 호텔 바로 앞에 6대 정도, 좀 더 올라가면 <b>이디야</b>커피 매장 앞쪽에 넓은 주차 공간이 있습니다. 호텔에서 한눈에 얼음골이 보입니다. 좌측은 호텔, 우측은 <b>이디야</b>커피 밀양얼음골점 입니다. 이... ",찰리아빠의 블로그,https://blog.naver.com/chardad,20220604
89,점짜리 텀블러를 사용하고 있나요? (Feat. <b>이디야</b> X 미르텀블러),https://blog.naver.com/ediya-coffee?Redirect=Log&logNo=222649480387,"오늘 출시된 <b>이디야</b> X 미르텀블러는 미르(miir)만의 특별한 기술로 뛰어난 보온력과 보냉력을... <b>이디야</b> X 미르텀블러는 어디에서나 볼 수 있는 뻔한 컬러가 아닌, <b>이디야</b>에서만 만나볼 수 있는 세 가지의 독특한... ",이디야커피 공식 블로그,https://blog.naver.com/ediya-coffee,20220217
90,<b>이디야</b> 생과일 토마토주스/<b>이디야</b> 생과일 수박주스/<b>이디야</b>... ,https://blog.naver.com/kimceo99?Redirect=Log&logNo=222752040153,<b>이디야</b>에 작년에 생과일 수박쥬스 맛있에 먹었던 기억이 있는데 이번에는 토마토까지 추가되어서... 요건 <b>이디야</b> 구운 주먹밥. 가끔 아침에 배고프면 편의점 삼각김밥 한번씩 먹는데 그 특유의 밥맛과 김냄새를... ,아이러니,https://blog.naver.com/kimceo99,20220530
91,<b>이디야</b> 연유 카페라떼 가격 메뉴 칼로리(메뉴판),https://blog.naver.com/dbrrns772?Redirect=Log&logNo=222706049188,그래도 근무중에 차한잔의 당충전으로 힘을 내보기 위해 어디로 갈까 고민하다 <b>이디야</b>로 결정했습니다. <b>이디야</b> 연유 카페라떼 가격 메뉴 칼로리 (메뉴판) 많은 메뉴들이 눈에 들어옵니다. <b>이디야</b>는 커피말고도... ,이지홈샤시,https://blog.naver.com/dbrrns772,20220422
92,[세종/<b>이디야</b>] 조치원 <b>이디야</b>에서 1인빙수 시켜봤어요! (내부... ,https://blog.naver.com/jinmaggie?Redirect=Log&logNo=222774450797,"오늘 소개해 드릴 곳은 세종시 조치원읍에 있는 <b>이디야</b>커피 조치원침산점입니다~! 조치원침산점은... 저도 <b>이디야</b>가면 1인 빙수 먹어야겠어요 ㅋㅋㅋ 딸기, 망고 둘 다 맛있다고 했어요! 아이스티도... ",먀꿈&apos;s Blog,https://blog.naver.com/jinmaggie,20220615
93,혀끝에서 피어나는 감미로운 봄의 맛 (with. <b>이디야</b> 크림샷 라떼),https://blog.naver.com/ediya-coffee?Redirect=Log&logNo=222687129091,"그래서 준비한 오늘의 메뉴는 <b>이디야</b>에서 야심 차게 준비한 신메뉴 ‘크림샷 라떼’입니다. 봄의 부스터가 되어줄, 크림샷이 듬쁙 올라간 이 메뉴라면 분명 우리의 몸을 깨워줄 수 있을 거예요. 넛잘알 <b>이디야</b>가... ",이디야커피 공식 블로그,https://blog.naver.com/ediya-coffee,20220331
94,<b>이디야</b>커피 - 아이스 카푸치노,https://blog.naver.com/caeliflos?Redirect=Log&logNo=222745132392,"<b>이디야</b>커피 - 아이스 카푸치노 날씨가 점점 더워지는 5월, <b>이디야</b> 건설회관점을 방문했어요. 주문한 커피는 아이스 카푸치노. <b>이디야</b> 아이스 카푸치노의 가격은 3700원이에요. 컵홀더를 빼서 보니 카푸치노가 더... ",♡ caeliflos ♡,https://blog.naver.com/caeliflos,20220525
95,"<b>이디야</b> 1인빙수(팥인절미,망고패션,딸기피치요거놀라)",https://blog.naver.com/kimeunjin33?Redirect=Log&logNo=222741907787,"(빙수 좋아함) 영화 보기 전 시간이 남아 영화관 앞에 있는 <b>이디야</b> 빙수 포스터에 홀린 듯 들어와 주문!! 2022 <b>이디야</b> 1인 빙수 (5,900원) 팥 인절미 1인 빙수 딸기피치요거놀라1인빙수 망고패션요거놀라1인빙수 2022... ",스윗포타토킴의 다이어트&먹로드 이야기 &apos;-&apos;,https://blog.naver.com/kimeunjin33,20220522
96,6월 22일 티데이 멤버십 혜택/던킨/<b>이디야</b>생과일음료/도미노피자,https://blog.naver.com/saranghea41?Redirect=Log&logNo=222782925803,"혜택은 <b>이디야</b> 생과일 음료(R) 50%할인 생과일 토마토주스(R), 생과일 수박주스(R) 중 택1 쿠폰등록기간:2022.06.22(수)~25일(토) 쿠폰사용기간은 쿠폰 등록일 포함 4일이내 사용 가능 <b>이디야</b> 멤버스 앱에서 쿠폰... ",건전지의 리뷰놀이터,https://blog.naver.com/saranghea41,20220621
97,<b>이디야</b>커피 창원감계점 깨끗하고 크로플이 맛있어요,https://blog.naver.com/miseon79?Redirect=Log&logNo=222838599704,아아랑 로고랑 넘 어울려서 <b>이디야</b>커피 창원감계점 깨끗하고 크로플이 맛있어요 딸이랑 와서 초코칩플랫치노 아메리카노 <b>이디야</b>커피 창원감계점 주소 : 창원시 의창구 북면 감계로 188번지 58 영업시간: 9:00~21:30... ,미미네 다이어트레시피 등산,https://blog.naver.com/miseon79,20220803
98,<b>이디야</b> 개인컵 할인 &amp; 빽다방 텀블러 할인,https://blog.naver.com/cutebabo?Redirect=Log&logNo=222743478726,지난 3~4월에 <b>이디야</b>에서는 개인컵을 가장 많이 사용한 2천명에게 선물을 주는 이벤트를... <b>이디야</b> 이벤트에 당첨되어 톤28과 콜라보한 커피 스크럽 키트 제품을 받았습니다. 어쨌든 <b>이디야</b>에서도 좋은... ,프롬더레인의 “그냥 기분좋게”,https://blog.naver.com/cutebabo,20220523
99,춘천 예쁜카페 춘천 칠전동카페 <b>이디야</b> 춘천포레스트점,https://blog.naver.com/mingorange?Redirect=Log&logNo=222836159457,"[내돈내산]춘천 예쁜카페 춘천 칠전동카페 <b>이디야</b> 춘천포레스트점 강원 춘천시 옛경춘로 610 (온의동 427-4) 춘천에 생긴 지는 꽤 됐지만, 이번에 처음 가 본 <b>이디야</b> 포레스트점 왜 포레스트지? 했는데 안에... ",밍고의 일상블로그,https://blog.naver.com/mingorange,20220801
0,"<b>이디야</b> 크림샷라떼, 또 먹고싶은 JMT 신메뉴",https://blog.naver.com/al_dente?Redirect=Log&logNo=222707092061,새로나온 <b>이디야</b> 크림샷라떼 왠지 끌려길래 월요일에 먹어보았습니다! 거의 매달 페이코인 EDIYA... *_* Feel mellow 봄의 감미로움을 만끽할 수 있는 Nutty Espresso Cream 분위기 있는 <b>이디야</b> 신메뉴 포스터를... ,자두자두자몽의 푸드몽,https://blog.naver.com/al_dente,20220421
1,<b>이디야</b>커피 - 신상 크림샷 라떼/ 콤부차 복숭아망고,https://blog.naver.com/dksork03?Redirect=Log&logNo=222705253216,"집에 가기 전에 <b>이디야</b>커피에 다녀왔다. 식당/ 양궁장/ <b>이디야</b> 모두 용정동인데 걸어서 다녀오기는 애매한 거리ㅋㅋ &lt;&lt; 내가 가는 <b>이디야</b>커피 용정점은 월요일이 휴무. 주차도 되고 깔끔, 친절해서 <b>이디야</b>는... ",에너자이저를 등에 짊어지고 힘차게.,https://blog.naver.com/dksork03,20220419
2,경포대 갔다가 다녀온 강릉 카페 - <b>이디야</b> 커피 강릉강문해변점 -,https://blog.naver.com/camizo?Redirect=Log&logNo=222738437996,"곳, <b>이디야</b> 커피 강릉강문해변점였어요. 영업시간 : 매일 오전 8시 ~ 밤 10시 (라스트오더 밤 9시 15분) 앞쪽 건물들이 있는 곳 건너편에 멋진 강문해변이 있는 곳에 위치한 <b>이디야</b> 커피였어요. 정작 건물에서는... ",★빠블리부부의 라라캠핑★,https://blog.naver.com/camizo,20220519
3,2022년 우리의 첫 빙수는 <b>이디야</b>에서 시작.,https://blog.naver.com/cyberlife_jh?Redirect=Log&logNo=222726707730,태권도장 근처에 <b>이디야</b>로 고고! 빙수가 개시된거 맞나 싶었는데 다행히 파네~ 크게 나오는건... 5.9. #2022년팥빙수개시 #<b>이디야</b>1인빙수 #<b>이디야</b>빙수맛있다 #맛있는게많은세상아름다운세상 #땀흘리고먹는빙수,남이 아닌 내가 원하는 삶으로 행복에 초점을 맞추자,https://blog.naver.com/cyberlife_jh,20220510
4,5월 일상/엑설런트콘/<b>이디야</b> 눈꽃빙수 팥인절미,https://blog.naver.com/irelsuga?Redirect=Log&logNo=222753414118,ㅋㅋㅋㅋㅋㅋㅋㅋ애껴먹어야돼 ㅋㅋㅋㅋㅋㅋㅋ 뭐 죄다 애껴먹는 일상이네 ㅋㅋㅋㅋㅋ <b>이디야</b>... 빙수의 계절 시작ㅋㅋ <b>이디야</b>커피 IBK고객센터점이엿는데 ㅋㅋ 여기 넓구 쾌적하고 시원하고 짱 좋앗다. ㅋㅋ... ,깐따삐야★,https://blog.naver.com/irelsuga,20220531
5,<b>이디야</b> 먹거리 모음 - <b>이디야</b>에서 이런걸 판다고?,https://blog.naver.com/thfk5042?Redirect=Log&logNo=222705029689,아 요즘 이디얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 판매하는거 제품군 미챴어욬ㅋㅋㅋㅋㅋㅋㅋ <b>이디야</b>에서 이런걸 팔아???싶은게 다 있어요! 친구가 <b>이디야</b>에서 주먹밥이나 사먹어야겠다~ 이러길래???응??????이러면서... ,Rasso day,https://blog.naver.com/thfk5042,20220419
6,가성비 좋은 <b>이디야</b> 디저트 메뉴,https://blog.naver.com/0ver1004?Redirect=Log&logNo=222724826300,원래 먹고 싶은 거 못 먹으면 계속 생각나잖아요~ 이리저리 검색하다가 <b>이디야</b> 커피에서 베이글을 파는... <b>이디야</b> 커피의 빵들이 가격이 너무 저렴해서 놀랐어요. 음료 종류도 많은데 빵도 이렇게 다양한 줄... ,콩이네집,https://blog.naver.com/0ver1004,20220508
7,공부하기 좋은 카페 <b>이디야</b>,https://blog.naver.com/jd5653?Redirect=Log&logNo=222698053892,신촌 로터리점 <b>이디야</b>는 인테리어가 몇 년째 그대로다. 그래서 더 정겨운 곳이다. 이곳에 오면 몇 년 전... <b>이디야</b> 신촌로터리점은 1인 테이블도 있고 다인용도 있지만 테이블 크기가 아주 크지 않아서 자리를... ,사계절모두봄,https://blog.naver.com/jd5653,20220411
8,<b>이디야</b> 딸기 메뉴 생딸기 연유 플랫치노 갸존맛,https://blog.naver.com/nddoo_?Redirect=Log&logNo=222640437641,"타협했읍니다요,, <b>이디야</b> 딸기 메뉴로 이 욕구를 잠재우기로,, 시즌 메뉴에 정을 안 붙이려 했음+ 시즌 메뉴에 과일 들어가면 죄다 냉동 과일이라 맛머리 없어서 안 먹으려했는데,, 아니,, <b>이디야</b> 딸기 음료... ",뚜뚜뚜루뚜뚜뚜뚜,https://blog.naver.com/nddoo_,20220206
9,오 꽤 특별하였던 <b>이디야</b> 비트 오렌지 주스,https://blog.naver.com/wjstk6966?Redirect=Log&logNo=222701355350,"<b>이디야</b> 비트 오렌지 주스 마셔보았는데 맛이 그렇게 달지 않고 착즙한 과즙향이 나가지고 부담... <b>이디야</b> 비트 오렌지 주스 아래에 보면 어느정도의 비율이 들어갔는지 적혔는데요. 레드비트 60에, 오렌지... ",혜찜니의 귀염뽀짝 블로그,https://blog.naver.com/wjstk6966,20220415
10,강남구청역 카페 <b>이디야</b> 커피 무료 사이즈업 이벤트,https://blog.naver.com/rano_0114?Redirect=Log&logNo=222717606967,요즘 내가 꽂혀있는 곳은 강남구청역 인근에 있는 <b>이디야</b> 커피이다. <b>이디야</b> 커피는 워낙 체인이기도 하고 가성비 커피로 인기가 있는 가게이기에 어디에 있든지 장사가 잘되는 것 같다. 강남구청역 <b>이디야</b>... ,Rano의 멋대로 살아가기,https://blog.naver.com/rano_0114,20220502
11,<b>이디야</b>커피 울산청량점 덕하점,https://blog.naver.com/shine1225?Redirect=Log&logNo=222724680502,요것은 연유 콜드 브루 라는 달달달한걸 좋아하니까 한잔 요런거는 아래를 슉슉 잘 저어서 마셔야 하고 그그 뭐냐 #스벅에 #돌체라떼가 유명하다면 <b>이디야</b>엔 요것이 와따지 시원하게 쭈욱... ,윤쥬뷰의 리뷰블로그,https://blog.naver.com/shine1225,20220508
12,주차편한 강남 커피숍 <b>이디야</b> 커피랩! 빵도 맛있어요~,https://blog.naver.com/marin35?Redirect=Log&logNo=222710744936,샐리예요 강남에 있는 <b>이디야</b>커피랩에 다녀왔어요 <b>이디야</b> 프리미엄 브랜드인 곳이예요 여기는 주차가 편안해서 차있는 분들은 편안하게 이용하는 곳이기도해요 건물 하나를 다 사용하는 <b>이디야</b>커피랩 입구에서... ,샐리의 행복한 일상,https://blog.naver.com/marin35,20220425
13,[춘천카페] 뷰맛집 춘천 <b>이디야</b>,https://blog.naver.com/brainboxer?Redirect=Log&logNo=222811129105,커피도 저렴하고 맛도 쏘쏘 그래서 잘 모르는 지역의 작은 개인 카페보다 선호하게 되는 <b>이디야</b>. 춘천에도 <b>이디야</b>는 많지만 특히 내가 제일 좋아하는 뷰맛집이 있다. 어디가나 야외정원이 좋은 카페는... ,밀착취재,https://blog.naver.com/brainboxer,20220714
14,"1주 (냉면, 소금빵, 휘낭시에, 엽기떡볶이, <b>이디야</b> 초코 프레첼 등)",https://blog.naver.com/ijeong1126?Redirect=Log&logNo=222807956134,"원래는 엽떡 반반 시키는데, 이 날은 떡볶이가 먹고 싶어서 엽떡으로 시킴ㅋㅋㅋㅋ 오랜만에 먹으니 진짜 맛있었따 2022년 7월 9일 <b>이디야</b>에 초코 프레첼이 있길래 먹어보았다. 실온에 두었다가 먹으니 초코가... ",Hailee Beauty,https://blog.naver.com/ijeong1126,20220711
15,부산대 공부하기 좋은 카페 2탄 | 북문 <b>이디야</b>커피(매우 다양한... ,https://blog.naver.com/saj7979?Redirect=Log&logNo=222742573546,북문 <b>이디야</b>커피 포스팅을 해보려고 합니다. 여기도 부산대 공부하기 좋은 카페 중 하나라는 생각이 드는데요. 그래서 제목을 공부하기 좋은 카페 2탄으로 정해 봤습니다. #<b>이디야</b>커피... ,다정다정,https://blog.naver.com/saj7979,20220523
16,<b>이디야</b> 생과일 토마토주스 과연 가격과 맛은?!,https://blog.naver.com/ange15321?Redirect=Log&logNo=222835111961,<b>이디야</b> 생과일 토마토주스  과연 가격과 맛은?! 안녕하세요! 얼마 전 필라테스 끝나고 너무 덥고 목이 마르기도 했는데 잠깐 기다릴 일이 있어서 부담 없이 <b>이디야</b> 갔어요 사실 요즘에는 <b>이디야</b>가 가격이 엄~청... ,예리미티드 에디션✨,https://blog.naver.com/ange15321,20220731
17,<b>이디야</b> 비니스트 스폐셜 에디션 커피 스틱 후기,https://blog.naver.com/jeongsemi88?Redirect=Log&logNo=222708119473,"떨어져서 급하게 쿠*으로 <b>이디야</b> 스틱 커피를 구매했어요. 집 바로 앞에 <b>이디야</b> 커피 매장이 있어서 자주 가는편인데, 스틱커피는 맛이 어떨지 궁금해서 사봤어요. 그럼 지금부터 <b>이디야</b> 스틱커피 리뷰... ",세미로운 생활,https://blog.naver.com/jeongsemi88,20220422
18,<b>이디야</b> 신메뉴 달고나 믹스치노 직접 마셔본 후기,https://blog.naver.com/soqls0321?Redirect=Log&logNo=222711894871,<b>이디야</b> 신메뉴 달고나 믹스치노 직접 마셔본 후기 하루 종일 여기저기 볼일 보느라 밥도 제대로 못... 있는 <b>이디야</b>에 들렀어요. ^^ 아이스 아메리카노를 마시려다가 블로그에 리뷰를 남기는 사람으로서... ,요이삔것의 즐거운 일상,https://blog.naver.com/soqls0321,20220426
19,"<b>이디야</b> 아이스 아메리카노 한... 주문법, <b>이디야</b> 앱 오더, 스탬프... ",https://blog.naver.com/hee_hee_hee?Redirect=Log&logNo=222796243028,근처 <b>이디야</b>에 가서 아이스 아메리카노 한 잔 테이크아웃해서 나왔는데 들어가자마자 느껴지는 쾌적한... 테이크아웃했지만요 <b>이디야</b>는 오랜만에 방문한건데 여기도 다 키오스크 주문으로 바뀌었네요 안... ,♥ 꾱꾱꾱&apos;s 하루하루 ♥,https://blog.naver.com/hee_hee_hee,20220701
20,"흔한 대형마트 브랜드 원두 3종 리뷰 (<b>이디야</b>, 맥널티, 쟈뎅), 칼럼",https://blog.naver.com/copy98?Redirect=Log&logNo=222797586077,"마트에서 쉽게 구할수있는 브랜드 원두 3종 리뷰 맥널티 비엔나 블렌드, <b>이디야</b> 홀빈커피 리무, 쟈뎅... (텁텁+로스팅 -2점) <b>이디야</b> 홀빈커피 에티오피아 리무 저는 홈플러스랑 이마트를 가는데 두곳다 <b>이디야</b>... ",IT매니아의 잇생,https://blog.naver.com/copy98,20220703
21,도밍고 꿀홍차로 <b>이디야</b> 밀크티맛내기,https://blog.naver.com/rojinee?Redirect=Log&logNo=222694429195,밀크티보다는 <b>이디야</b>나 스타벅스에서 판매하는 티백으로 우려낸 밀크티를 좋아합니다. 스타벅스는 값이 좀 나가서 여름철 <b>이디야</b>에 가면 밀크티를 종종 사 마시곤 하는데요. 우연히 알게된 도밍고 꿀홍차로... ,윤군의 통신이야기,https://blog.naver.com/rojinee,20220407
22,<b>이디야</b> 자몽네이블오렌지 메뉴 칼로리(자몽티),https://blog.naver.com/nabbeneye13?Redirect=Log&logNo=222697745029,<b>이디야</b> 자몽네이블오렌지 메뉴 칼로리 (자몽티) 커피 프렌차이즈 중 특별히 좋아하시는 브랜드가... 오랜만에 상큼한 티 종류의 음료가 마시고 싶어서 <b>이디야</b>를 방문했습니다. 커피를 좋아하지 않는 분들에게도... ,이지홈샤시,https://blog.naver.com/nabbeneye13,20220413
23,<b>이디야</b>커피 디카페인 흑당 콜드브루 4000원 : 부드럽고 진한... ,https://blog.naver.com/insung1214?Redirect=Log&logNo=222767465971,"이비인후과 경과보고 진료 같다가 (엊그제 갔더니 역류성 후두염이라고), <b>이디야</b>커피 매장에 잠깐... <b>이디야</b>커피앱에 쿠폰이 생겼네요. #<b>이디야</b>커피 #<b>이디야</b>커피콜드브루 #디카페인흑당콜드브루... ",코리아 롱비치 14,https://blog.naver.com/insung1214,20220610
24,<b>이디야</b> 메뉴 가격 정리 추천 BEST,https://blog.naver.com/yzzzii?Redirect=Log&logNo=222602008695,오늘은 <b>이디야</b> 메뉴를 알아보려고 합니다~ 카페중에 진짜 제일 자주다닌 곳인데 그래서 커피나 음료... <b>이디야</b> 메뉴판 음료 메뉴가격 먼저 에스프레소 커피종류에는 대표적으로 아메리카노가 3200원이에요... ,NAKTA,https://blog.naver.com/yzzzii,20211222
25,드라마 주인공 느낌 살리는 방법 (feat. <b>이디야</b> 트윙클 콜드컵),https://blog.naver.com/ediya-coffee?Redirect=Log&logNo=222780660535,그렇다면 <b>이디야</b>의 새로운 콜드컵을 주목해주세요! 이름하여 ‘트윙클 콜드컵’ 되시겠습니다!... 귀여운 백팩을 메고 한 손에는 <b>이디야</b> 트윙클 콜드컵을 들고 탐스러운 머리를 찰랑이며 거리를 걷는 상상을... ,이디야커피 공식 블로그,https://blog.naver.com/ediya-coffee,20220621
